,user_id,segment_RFM,recency,frequency,monetary,perks_RFM,segment_behavior,perks_behavior,rate_discount_trip,season_top,month_top
4453,573011,potential_loyalists,4,2,3301.39,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",cold opportunist,summer,1
4454,573040,loyal_customers,4,5,2207.1,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,2
4455,573086,potential_loyalists,4,2,2515.43,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
4456,573122,potential_loyalists,4,2,2023.99,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,1
4457,573147,potential_loyalists,4,2,2956.6800000000003,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,summer,2
4458,573153,potential_loyalists,4,3,1554.57,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,1
4459,573189,loyal_customers,4,5,4214.22,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,1
4460,573191,potential_loyalists,4,2,0.0,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",hot opportunitst,spring,2
4461,573237,one timer,4,0,747.8399999999999,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4462,573244,loyal_customers,4,4,3054.96,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Lambda Traveller,Last-Minute Deals,cold opportunist,spring,2
4463,573249,promising,4,1,5686.03,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,summer,1
4464,573291,loyal_customers,4,5,825.69,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
4465,573365,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,lukewarm opportunit,spring,1
4466,573373,promising,4,1,463.28,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4467,573378,loyal_customers,4,4,4756.6,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",cold opportunist,summer,2
4468,573379,loyal_customers,4,4,1403.32,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Intimate Escapade,Special rates on short stays.,hot opportunitst,autumn,2
4469,573420,potential_loyalists,4,3,499.82,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,autumn,1
4470,573423,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4471,573427,potential_loyalists,4,3,861.94,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",hot opportunitst,summer,1
4472,573493,potential_loyalists,4,3,394.43,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4473,573518,loyal_customers,4,4,805.83,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
4474,573564,loyal_customers,4,4,2391.9300000000003,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,autumn,1
4475,573584,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4476,573588,potential_loyalists,4,3,1894.79,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,2
4477,573621,potential_loyalists,4,3,2414.3,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,summer,1
4478,573648,potential_loyalists,4,3,2591.66,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,summer,1
4479,573670,champions,5,5,2221.81,Encourage them to become brand advocates by offering referral bonuses or social media shoutouts.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,summer,2
4480,573698,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,2
4481,573704,loyal_customers,4,4,2329.99,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,autumn,2
4482,573719,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4483,573720,loyal_customers,4,4,2754.06,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4484,573792,one timer,4,0,651.44,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,lukewarm opportunit,spring,1
4485,573807,loyal_customers,4,5,1718.92,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4486,573841,loyal_customers,4,4,789.88,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Lambda Traveller,Last-Minute Deals,cold opportunist,spring,1
4487,573922,loyal_customers,4,4,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",lukewarm opportunit,spring,1
4488,573926,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,cold opportunist,spring,0
4489,573931,loyal_customers,4,5,531.22,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,spring,2
4490,573939,potential_loyalists,4,3,2036.72,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,1
4491,573946,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4492,573988,loyal_customers,4,4,2752.38,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,1
4493,574003,promising,4,1,1168.13,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4494,574071,loyal_customers,4,4,3068.58,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,2
4495,574104,loyal_customers,4,4,1058.49,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,1
4496,574116,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,hot opportunitst,spring,1
4497,574134,promising,4,1,528.0699999999999,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4498,574150,potential_loyalists,4,3,0.0,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,1
4499,574206,promising,4,1,1169.35,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,spring,1
4500,574279,potential_loyalists,4,2,0.0,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
4501,574362,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4502,574409,promising,4,1,855.89,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4503,574419,promising,4,1,899.2099999999999,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4504,574440,loyal_customers,4,5,2557.25,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4505,574465,loyal_customers,4,4,3193.12,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Relaxer,Discounts for bookings on short stays.,cold opportunist,spring,2
4506,574467,potential_loyalists,4,3,3251.15,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,2
4507,574489,potential_loyalists,4,2,1904.09,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4508,574493,promising,4,1,2083.55,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Friend Explorer,Reduced rates for extended stays.,hot opportunitst,summer,1
4509,574513,loyal_customers,4,4,1008.59,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,2
4510,574603,loyal_customers,4,4,1252.88,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",lukewarm opportunit,spring,2
4511,574625,loyal_customers,4,4,3884.14,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,1
4512,574680,loyal_customers,4,5,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,1
4513,574794,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,1
4514,574840,loyal_customers,4,5,3946.1,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
4515,574885,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,lukewarm opportunit,spring,1
4516,574909,loyal_customers,4,5,1469.0300000000002,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
4517,574987,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,lukewarm opportunit,spring,1
4518,575051,potential_loyalists,4,2,6172.070000000001,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,summer,1
4519,575055,loyal_customers,4,4,2746.31,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Relaxer,Discounts for bookings on short stays.,cold opportunist,summer,1
4520,575092,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,hot opportunitst,spring,1
4521,575131,potential_loyalists,4,3,1086.46,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
4522,575208,one timer,4,0,1672.0700000000002,Implement an onboarding email series to introduce them to your products/services.,Friend Future Explorer,Reduced rates on trips for repeat bookings.,lukewarm opportunit,spring,1
4523,575233,loyal_customers,4,4,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,1
4524,575253,potential_loyalists,4,2,300.15,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,summer,1
4525,575299,potential_loyalists,4,2,1064.67,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,spring,1
4526,575419,loyal_customers,4,5,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",lukewarm opportunit,spring,2
4527,575433,promising,4,1,2138.33,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,1
4528,575459,loyal_customers,4,5,2032.66,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Explorer,Reduced rates for extended stays.,hot opportunitst,spring,2
4529,575500,potential_loyalists,4,3,1691.64,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4530,575528,promising,4,1,4344.1,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,spring,1
4531,575554,loyal_customers,4,5,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4532,575561,loyal_customers,4,4,1813.98,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
4533,575576,loyal_customers,4,4,1591.12,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
4534,575677,loyal_customers,4,4,3323.32,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,2
4535,575692,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4536,575711,promising,4,1,3733.51,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,spring,1
4537,575733,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4538,575756,loyal_customers,4,4,754.94,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4539,575774,potential_loyalists,4,3,3306.39,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,spring,1
4540,575809,loyal_customers,4,4,1618.21,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
4541,575823,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Friend Future Explorer,Reduced rates on trips for repeat bookings.,hot opportunitst,spring,1
4542,575868,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4543,575908,potential_loyalists,4,3,2875.6,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
4544,575923,potential_loyalists,4,2,641.49,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",lukewarm opportunit,spring,1
4545,575964,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4546,575971,loyal_customers,4,4,1723.25,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,summer,1
4547,576040,promising,4,1,767.81,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4548,576103,loyal_customers,4,5,202.94,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,hot opportunitst,spring,1
4549,576136,potential_loyalists,4,2,571.95,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Lambda Traveller,Last-Minute Deals,hot opportunitst,spring,1
4550,576159,promising,4,1,150.44,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,spring,1
4551,576169,loyal_customers,4,4,1984.64,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,2
4552,576231,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4553,576272,potential_loyalists,4,2,2372.93,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,summer,2
4554,576357,potential_loyalists,4,2,226.85,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Lambda Traveller,Last-Minute Deals,lukewarm opportunit,spring,1
4555,576366,potential_loyalists,4,3,1292.24,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
4556,576369,one timer,4,0,318.81,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4557,576370,promising,4,1,1552.34,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
4558,576373,loyal_customers,4,4,1433.8200000000002,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",hot opportunitst,summer,1
4559,576541,potential_loyalists,4,2,497.13,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
4560,576612,potential_loyalists,4,3,7684.68,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Explorer,Reduced rates for extended stays.,cold opportunist,summer,2
4561,576663,one timer,4,0,285.68,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4562,576668,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4563,576677,potential_loyalists,4,3,862.1600000000001,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,1
4564,576691,potential_loyalists,4,3,717.19,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,2
4565,576712,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
4566,576765,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,1
4567,576785,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4568,576833,potential_loyalists,4,2,1350.9299999999998,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,summer,2
4569,576846,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,cold opportunist,spring,1
4570,576849,champions,5,5,3920.71,Encourage them to become brand advocates by offering referral bonuses or social media shoutouts.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
4571,576879,one timer,4,0,493.3,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,cold opportunist,spring,1
4572,576922,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4573,576945,one timer,4,0,767.99,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,lukewarm opportunit,spring,1
4574,576962,potential_loyalists,4,2,0.0,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,2
4575,576966,promising,4,1,1539.06,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4576,576985,loyal_customers,4,5,5207.6900000000005,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
4577,577007,potential_loyalists,4,2,0.0,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
4578,577044,loyal_customers,4,5,1117.29,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",lukewarm opportunit,spring,2
4579,577046,one timer,4,0,271.26,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4580,577074,potential_loyalists,4,3,1738.13,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,2
4581,577089,potential_loyalists,4,2,1804.61,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,1
4582,577115,loyal_customers,4,5,788.34,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
4583,577145,loyal_customers,4,4,2739.9,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Explorer,Reduced rates for extended stays.,lukewarm opportunit,spring,2
4584,577180,loyal_customers,4,4,2994.69,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,summer,2
4585,577208,loyal_customers,4,4,357.97,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
4586,577215,one timer,4,0,779.0,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4587,577216,potential_loyalists,4,3,1691.86,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,2
4588,577225,promising,4,1,1876.39,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Friend Relaxer,Discounts for bookings on short stays.,cold opportunist,spring,1
4589,577255,loyal_customers,4,5,0.0,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,2
4590,577287,champions,5,5,2104.6000000000004,Encourage them to become brand advocates by offering referral bonuses or social media shoutouts.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
4591,577356,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4592,577381,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4593,577386,potential_loyalists,4,3,1258.5,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,1
4594,577410,loyal_customers,4,4,1105.2,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Lambda Traveller,Last-Minute Deals,cold opportunist,summer,1
4595,577534,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Friend Future Explorer,Reduced rates on trips for repeat bookings.,hot opportunitst,spring,1
4596,577539,promising,4,1,2335.91,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4597,577541,champions,5,4,675.97,Encourage them to become brand advocates by offering referral bonuses or social media shoutouts.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
